query_id,bf_time,bf_memory,kd_time,kd_memory,kd_accuracy,bbf_time,bbf_memory,bbf_accuracy,file_id,dimensions,num_points
56,360070.94383239746,0,731.9450378417969,0,1.0,16423.940658569336,0,1.0,80,8,100000
57,361327.1713256836,0,7041.215896606445,0,1.0,9319.067001342773,0,0.68821216,80,8,100000
58,353197.0977783203,0,6973.028182983398,0,1.0,17478.227615356445,0,0.50892425,80,8,100000
59,351512.19367980957,0,12702.94189453125,0,1.0,7582.902908325195,0,0.50495195,80,8,100000
60,376845.8366394043,0,9596.824645996094,0,1.0,11415.00473022461,0,0.9228748,80,8,100000
61,334169.864654541,0,2112.865447998047,0,1.0,12001.991271972656,0,1.0,80,8,100000
62,331130.0277709961,0,1613.1401062011719,0,1.0,12661.933898925781,0,1.0,80,8,100000
63,364675.04501342773,0,27899.980545043945,0,1.0,13394.11735534668,0,0.9636541,80,8,100000
64,363636.97052001953,0,35838.36555480957,0,1.0,19249.916076660156,0,0.9519074,80,8,100000
65,359714.9848937988,0,13247.013092041016,0,1.0,10358.095169067383,0,0.41214785,80,8,100000
66,349839.2105102539,0,28109.073638916016,0,1.0,8195.161819458008,0,0.6907539,80,8,100000
67,330267.90618896484,0,6035.804748535156,0,1.0,17623.9013671875,0,0.6761803,80,8,100000
68,355818.0332183838,0,17074.8233795166,0,1.0,13495.206832885742,0,0.84089875,80,8,100000
69,347813.1294250488,0,5062.103271484375,0,1.0,11456.012725830078,0,1.0,80,8,100000
70,362598.8960266113,0,5322.933197021484,0,1.0,14099.12109375,0,0.8851348,80,8,100000
71,358961.820602417,0,6675.958633422852,0,1.0,21371.126174926758,16384,1.0,80,8,100000
72,334202.0511627197,0,4630.088806152344,0,1.0,9397.029876708984,0,1.0,80,8,100000
73,335494.9951171875,0,3741.9795989990234,0,1.0,11610.031127929688,0,1.0,80,8,100000
74,336877.10762023926,0,13236.99951171875,0,1.0,11092.901229858398,0,1.0,80,8,100000
75,360149.621963501,0,2513.885498046875,0,1.0,10132.074356079102,0,1.0,80,8,100000
76,378545.28427124023,0,6948.709487915039,0,1.0,12954.950332641602,0,0.63145655,80,8,100000
77,363288.87939453125,0,17192.12532043457,0,1.0,11186.12289428711,0,0.5007395,80,8,100000
78,332295.89462280273,0,7580.995559692383,0,1.0,12996.912002563477,0,0.6002604,80,8,100000
79,336791.0385131836,0,7621.049880981445,0,1.0,19461.870193481445,0,1.0,80,8,100000
80,389325.1419067383,0,3555.0594329833984,0,1.0,9732.961654663086,0,0.44737747,80,8,100000
81,357717.03720092773,0,4640.817642211914,0,1.0,16183.853149414062,0,1.0,80,8,100000
82,346586.9426727295,0,13433.218002319336,0,1.0,18671.035766601562,0,1.0,80,8,100000
83,331251.859664917,0,3797.292709350586,0,1.0,11544.70443725586,0,0.8699245,80,8,100000
84,356508.9702606201,0,13308.76350402832,0,1.0,16934.15641784668,0,0.9913201,80,8,100000
85,353769.30236816406,0,8172.9888916015625,0,1.0,25402.78434753418,0,0.81417584,80,8,100000
86,332148.07510375977,0,7312.05940246582,0,1.0,9902.238845825195,0,1.0,80,8,100000
87,327453.8516998291,0,5223.989486694336,0,1.0,8612.871170043945,0,1.0,80,8,100000
88,292121.88720703125,0,10023.117065429688,0,1.0,8188.962936401367,0,0.790043,80,8,100000
89,250921.24938964844,0,1815.0806427001953,0,1.0,11116.743087768555,0,0.44429255,80,8,100000
90,243609.90524291992,0,1475.0957489013672,0,1.0,12216.806411743164,0,1.0,80,8,100000
91,352700.94871520996,0,6335.020065307617,0,1.0,11147.022247314453,0,0.791314,80,8,100000
92,327934.98039245605,0,7562.875747680664,0,1.0,12078.046798706055,0,0.898257,80,8,100000
93,298357.0098876953,0,9902.9541015625,0,1.0,14789.104461669922,0,0.9288194,80,8,100000
94,264062.88146972656,0,23415.088653564453,0,1.0,10673.046112060547,0,0.9672193,80,8,100000
95,242699.14627075195,0,2589.9410247802734,0,1.0,9516.239166259766,0,0.5312002,80,8,100000
96,288769.9604034424,0,1408.8153839111328,0,1.0,10806.083679199219,0,0.7902161,80,8,100000
97,222239.01748657227,0,2443.7904357910156,0,1.0,10176.897048950195,0,1.0,80,8,100000
98,328289.7472381592,0,3822.0882415771484,0,1.0,13851.88102722168,0,0.4583873,80,8,100000
99,291620.96977233887,0,14425.039291381836,0,1.0,7422.924041748047,0,0.8861166,80,8,100000
0,247825.86097717285,32768,2187.013626098633,0,1.0,13566.970825195312,0,0.5956746,81,8,100000
1,274944.0670013428,0,1676.0826110839844,0,1.0,14854.192733764648,0,1.0,81,8,100000
2,307843.2083129883,0,1499.8912811279297,0,1.0,12772.798538208008,0,1.0,81,8,100000
3,357603.0731201172,0,5743.0267333984375,0,1.0,16819.95391845703,0,0.50447184,81,8,100000
4,353670.1202392578,0,13241.052627563477,0,1.0,9136.91520690918,0,0.74631506,81,8,100000
5,323742.8665161133,0,7474.184036254883,0,1.0,11665.821075439453,0,1.0,81,8,100000
6,323316.3356781006,0,9404.182434082031,0,1.0,16616.106033325195,0,0.6594501,81,8,100000
7,279088.25874328613,16384,15619.993209838867,0,1.0,13406.991958618164,0,0.7067463,81,8,100000
8,322855.94940185547,0,8833.885192871094,0,1.0,7132.053375244141,0,0.6157364,81,8,100000
9,379046.9169616699,0,5226.850509643555,0,1.0,12111.186981201172,0,0.68618363,81,8,100000
10,338482.141494751,0,2654.0756225585938,0,1.0,7056.951522827148,0,0.3795592,81,8,100000
11,322210.07347106934,0,817.0604705810547,0,1.0,16667.842864990234,0,1.0,81,8,100000
12,320335.86502075195,0,12776.13639831543,0,1.0,8800.983428955078,0,0.68112636,81,8,100000
13,362594.6044921875,0,9545.087814331055,0,1.0,10287.761688232422,0,0.8211891,81,8,100000
14,332690.2389526367,32768,3298.9978790283203,0,1.0,19252.06184387207,0,1.0,81,8,100000
15,368773.2219696045,0,11128.902435302734,0,1.0,13302.087783813477,0,1.0,81,8,100000
16,324535.8467102051,0,7507.32421875,0,1.0,8431.196212768555,0,0.62870127,81,8,100000
17,323101.9973754883,0,15954.971313476562,0,1.0,12088.06037902832,0,0.6789735,81,8,100000
18,337706.0890197754,0,670.9098815917969,0,1.0,9077.072143554688,0,0.2608107,81,8,100000
19,342863.3213043213,0,18522.73941040039,0,1.0,13502.836227416992,0,0.65522707,81,8,100000
20,351329.08821105957,0,10675.907135009766,0,1.0,14181.137084960938,0,0.7583933,81,8,100000
21,362896.9192504883,16384,15390.872955322266,0,1.0,6235.837936401367,0,0.564955,81,8,100000
22,321280.00259399414,0,7871.150970458984,0,1.0,8873.939514160156,0,1.0,81,8,100000
23,320873.9757537842,0,3277.0633697509766,0,1.0,12230.873107910156,0,0.56069285,81,8,100000
24,357061.14768981934,0,6144.046783447266,0,1.0,16387.939453125,0,1.0,81,8,100000
25,356952.1903991699,0,20783.90121459961,0,1.0,13076.066970825195,0,1.0,81,8,100000
26,358257.0552825928,0,2801.8951416015625,0,1.0,17003.05938720703,0,1.0,81,8,100000
27,397078.0372619629,0,8234.024047851562,0,1.0,9809.017181396484,0,1.0,81,8,100000
28,345249.89128112793,0,1844.8829650878906,0,1.0,23645.16258239746,0,0.74013597,81,8,100000
29,373202.8007507324,0,17211.9140625,0,1.0,16170.978546142578,0,0.8326071,81,8,100000
30,367022.9911804199,0,2657.175064086914,0,1.0,16812.08610534668,0,1.0,81,8,100000
31,364125.96702575684,0,3458.0230712890625,0,1.0,13035.058975219727,0,1.0,81,8,100000
32,360003.9482116699,0,6201.028823852539,0,1.0,13466.835021972656,0,1.0,81,8,100000
33,325850.9635925293,0,2072.0958709716797,0,1.0,15069.961547851562,0,1.0,81,8,100000
34,318229.91371154785,0,10068.893432617188,0,1.0,15997.171401977539,0,1.0,81,8,100000
35,360801.93519592285,0,10398.387908935547,0,1.0,19172.90687561035,0,1.0,81,8,100000
36,373174.90577697754,0,5471.944808959961,0,1.0,10867.118835449219,0,1.0,81,8,100000
37,366630.07736206055,0,5748.03352355957,0,1.0,13456.106185913086,0,1.0,81,8,100000
38,353024.0058898926,0,7498.979568481445,0,1.0,10328.054428100586,0,0.93322563,81,8,100000
39,323201.17950439453,0,12717.962265014648,0,1.0,11384.725570678711,0,1.0,81,8,100000
40,329457.99827575684,0,2099.0371704101562,0,1.0,20887.136459350586,0,1.0,81,8,100000
41,352041.95976257324,0,9358.16764831543,0,1.0,16669.98863220215,0,0.93367344,81,8,100000
42,384989.97688293457,16384,12381.792068481445,0,1.0,13918.876647949219,0,0.5356624,81,8,100000
43,369025.70724487305,0,6594.89631652832,0,1.0,15779.01840209961,0,0.79257894,81,8,100000
44,326184.0343475342,0,4001.140594482422,0,1.0,9768.962860107422,0,0.6755092,81,8,100000
45,319473.2666015625,0,2072.8111267089844,0,1.0,20267.009735107422,0,1.0,81,8,100000
46,362598.180770874,0,3351.926803588867,0,1.0,14347.076416015625,0,0.59404266,81,8,100000
47,355984.6878051758,0,7534.027099609375,0,1.0,11451.005935668945,0,1.0,81,8,100000
48,375646.82960510254,0,5908.966064453125,0,1.0,14836.07292175293,0,0.7282083,81,8,100000
49,354352.2357940674,0,3424.6444702148438,0,1.0,19618.749618530273,0,1.0,81,8,100000
50,322983.2649230957,0,7410.0494384765625,0,1.0,16569.852828979492,0,0.9750484,81,8,100000
51,316419.8398590088,0,1683.950424194336,0,1.0,18171.072006225586,0,1.0,81,8,100000
52,350507.9746246338,0,4582.881927490234,0,1.0,14945.98388671875,0,1.0,81,8,100000
53,364830.01708984375,0,5380.153656005859,0,1.0,17569.780349731445,0,1.0,81,8,100000
54,360521.0781097412,0,6805.896759033203,0,1.0,13664.722442626953,0,1.0,81,8,100000
55,379347.3243713379,0,19426.822662353516,0,1.0,14008.99887084961,0,1.0,81,8,100000
56,364125.25177001953,16384,4606.008529663086,0,1.0,16923.904418945312,0,0.5732051,81,8,100000
57,384053.94554138184,0,8560.895919799805,0,1.0,10895.013809204102,0,0.8423486,81,8,100000
58,350650.0720977783,0,4012.1078491210938,0,1.0,13505.935668945312,0,0.90828305,81,8,100000
59,459239.24446105957,0,7477.998733520508,0,1.0,21620.988845825195,0,1.0,81,8,100000
60,383779.04891967773,0,14830.11245727539,0,1.0,15373.706817626953,0,1.0,81,8,100000
61,412636.04164123535,0,3952.7416229248047,0,1.0,16227.960586547852,0,1.0,81,8,100000
62,394079.92362976074,0,7956.027984619141,0,1.0,20992.99430847168,0,0.4941858,81,8,100000
63,363462.2097015381,0,7785.08186340332,0,1.0,13919.11506652832,0,0.9000444,81,8,100000
64,370590.9252166748,0,17444.133758544922,0,1.0,16354.799270629883,0,1.0,81,8,100000
65,464489.221572876,0,4282.951354980469,0,1.0,16427.993774414062,0,0.89385074,81,8,100000
66,384099.96032714844,0,3834.0091705322266,0,1.0,10251.045227050781,0,0.8582097,81,8,100000
67,401269.91271972656,0,9220.123291015625,0,1.0,18726.110458374023,0,1.0,81,8,100000
68,411087.9898071289,0,5629.062652587891,0,1.0,14347.076416015625,0,1.0,81,8,100000
69,391038.8946533203,0,16915.082931518555,0,1.0,10590.791702270508,0,0.70304346,81,8,100000
70,470242.0234680176,0,8247.137069702148,0,1.0,9848.11782836914,0,0.89689374,81,8,100000
71,398552.89459228516,0,4969.120025634766,0,1.0,17445.802688598633,0,1.0,81,8,100000
72,422219.99168395996,0,6844.043731689453,0,1.0,16105.890274047852,0,1.0,81,8,100000
73,400243.28231811523,0,5419.96955871582,0,1.0,14491.081237792969,0,1.0,81,8,100000
74,408350.94451904297,0,3574.1329193115234,0,1.0,15043.973922729492,0,0.633441,81,8,100000
75,364636.1827850342,0,3123.760223388672,0,1.0,13823.03237915039,0,0.98739505,81,8,100000
76,372704.98275756836,0,4147.052764892578,0,1.0,8541.82243347168,0,0.5589211,81,8,100000
77,383525.13313293457,0,2733.7074279785156,0,1.0,22487.878799438477,0,1.0,81,8,100000
78,413128.3760070801,0,6560.087203979492,0,1.0,15721.321105957031,0,0.92545813,81,8,100000
79,397387.0277404785,0,11431.93244934082,0,1.0,23139.238357543945,0,0.9730061,81,8,100000
80,419959.06829833984,0,12022.018432617188,0,1.0,19049.882888793945,0,0.5800162,81,8,100000
81,372195.0054168701,0,31900.16746520996,0,1.0,22386.07406616211,0,0.8154904,81,8,100000
82,333328.7239074707,0,4451.03645324707,0,1.0,18836.97509765625,0,0.89544433,81,8,100000
83,343137.0258331299,0,4678.964614868164,0,1.0,10421.037673950195,0,1.0,81,8,100000
84,365871.9062805176,0,5592.823028564453,0,1.0,16441.10679626465,16384,0.81375194,81,8,100000
85,369510.8890533447,0,16851.90200805664,0,1.0,9296.178817749023,0,0.6167403,81,8,100000
86,343408.10775756836,0,12638.092041015625,0,1.0,8637.189865112305,0,0.60779756,81,8,100000
87,322710.9909057617,0,5075.931549072266,0,1.0,7334.232330322266,0,0.49057567,81,8,100000
88,293156.86225891113,0,2541.065216064453,0,1.0,14687.061309814453,0,0.7913301,81,8,100000
89,264384.03129577637,0,3110.8856201171875,0,1.0,12537.956237792969,0,0.89847964,81,8,100000
90,242954.96940612793,0,7914.066314697266,0,1.0,7665.872573852539,0,1.0,81,8,100000
91,352745.05615234375,0,4103.899002075195,0,1.0,9664.058685302734,0,1.0,81,8,100000
92,342241.0488128662,0,8800.983428955078,0,1.0,16659.975051879883,0,1.0,81,8,100000
93,311544.17991638184,0,5736.827850341797,0,1.0,13278.24592590332,0,0.7574531,81,8,100000
94,285309.0763092041,0,18701.07650756836,0,1.0,11615.991592407227,0,0.75432265,81,8,100000
95,255339.6224975586,0,3672.1229553222656,0,1.0,8270.025253295898,0,0.5756629,81,8,100000
96,239864.11094665527,0,1883.7451934814453,0,1.0,11178.970336914062,0,1.0,81,8,100000
97,216639.04190063477,0,6803.274154663086,0,1.0,5457.878112792969,0,0.5305671,81,8,100000
98,326998.9490509033,0,7168.769836425781,0,1.0,10684.967041015625,0,1.0,81,8,100000
99,296382.9040527344,0,2918.9586639404297,0,1.0,16336.202621459961,0,0.98996484,81,8,100000
0,246883.15391540527,16384,17148.971557617188,0,1.0,9862.184524536133,0,1.0,82,8,100000
1,279932.26051330566,0,7915.019989013672,0,1.0,14012.336730957031,0,0.6241848,82,8,100000
2,314968.1091308594,0,19281.14891052246,0,1.0,10556.936264038086,0,0.5757314,82,8,100000
3,466717.9584503174,0,26168.8232421875,0,1.0,12464.284896850586,0,0.58478016,82,8,100000
4,363930.94062805176,0,12360.095977783203,0,1.0,9214.87808227539,0,0.8981805,82,8,100000
5,337401.1516571045,0,11342.048645019531,0,1.0,21044.96955871582,0,0.8748829,82,8,100000
6,335802.0782470703,0,11680.126190185547,0,1.0,8503.198623657227,0,0.7537688,82,8,100000
7,287847.04208374023,16384,1303.6727905273438,0,1.0,12825.965881347656,0,0.5235565,82,8,100000
8,321213.960647583,0,12797.117233276367,0,1.0,10828.971862792969,16384,0.54538083,82,8,100000
9,483171.2245941162,0,518.0835723876953,0,1.0,27687.788009643555,0,1.0,82,8,100000
10,348738.9087677002,0,9214.162826538086,0,1.0,12687.921524047852,0,0.72409797,82,8,100000
11,335022.2110748291,0,6237.983703613281,0,1.0,16569.137573242188,0,1.0,82,8,100000
12,333065.0329589844,0,3591.0606384277344,0,1.0,23277.04429626465,0,0.9008995,82,8,100000
13,377648.83041381836,0,20761.01303100586,0,1.0,19613.981246948242,16384,1.0,82,8,100000
14,410690.0691986084,32768,16125.917434692383,0,1.0,22956.84814453125,0,1.0,82,8,100000
15,406924.9629974365,0,11976.242065429688,0,1.0,15549.898147583008,0,0.49128947,82,8,100000
16,334121.9425201416,0,11934.757232666016,0,1.0,10577.917098999023,0,0.50633043,82,8,100000
17,328999.0425109863,0,1824.1405487060547,0,1.0,24190.902709960938,0,0.63231933,82,8,100000
18,341042.04177856445,0,8610.010147094727,0,1.0,25961.875915527344,0,0.7274616,82,8,100000
19,368418.69354248047,0,29007.1964263916,0,1.0,22791.147232055664,0,0.94010514,82,8,100000
20,380418.7774658203,0,38861.989974975586,0,1.0,12279.748916625977,0,1.0,82,8,100000
21,400424.0036010742,32768,5915.164947509766,0,1.0,11338.949203491211,0,0.58878636,82,8,100000
22,334011.3162994385,0,17024.993896484375,0,1.0,12586.116790771484,0,1.0,82,8,100000
23,327170.13359069824,0,22120.952606201172,0,1.0,13217.21076965332,0,0.76563305,82,8,100000
24,351753.95011901855,0,2192.0204162597656,0,1.0,16736.984252929688,0,1.0,82,8,100000
25,372384.07135009766,0,9832.85903930664,0,1.0,12432.098388671875,0,1.0,82,8,100000
26,377972.8412628174,0,19670.00961303711,0,1.0,11451.959609985352,16384,0.86141855,82,8,100000
27,368324.99504089355,0,8201.122283935547,0,1.0,10434.150695800781,0,0.757403,82,8,100000
28,373851.7761230469,0,9663.820266723633,0,1.0,15967.845916748047,0,0.5391932,82,8,100000
29,372709.9895477295,0,4558.801651000977,0,1.0,11156.082153320312,0,1.0,82,8,100000
30,370771.8849182129,0,12111.186981201172,0,1.0,20922.89924621582,16384,0.84887046,82,8,100000
31,369285.82191467285,0,25400.876998901367,0,1.0,16669.273376464844,0,0.6960935,82,8,100000
32,355730.0567626953,0,7709.026336669922,0,1.0,20994.186401367188,0,0.6579847,82,8,100000
33,324989.08042907715,0,1290.0829315185547,0,1.0,18045.902252197266,0,0.5984299,82,8,100000
34,328343.86825561523,0,7184.743881225586,0,1.0,16109.228134155273,16384,1.0,82,8,100000
35,356695.89042663574,0,17595.767974853516,0,1.0,13230.085372924805,0,0.40683445,82,8,100000
36,377325.05798339844,0,11218.786239624023,0,1.0,12336.015701293945,0,1.0,82,8,100000
37,364777.8034210205,0,1734.9720001220703,0,1.0,11570.215225219727,0,0.70026875,82,8,100000
38,348067.9988861084,0,16579.866409301758,0,1.0,7440.090179443359,0,0.5039546,82,8,100000
39,328358.1733703613,0,11919.736862182617,0,1.0,18116.95098876953,0,0.9352983,82,8,100000
40,325256.1092376709,0,7874.965667724609,0,1.0,11750.221252441406,0,1.0,82,8,100000
41,356209.27810668945,0,6987.094879150391,0,1.0,12847.900390625,0,1.0,82,8,100000
42,361202.2399902344,0,4995.822906494141,0,1.0,13803.00521850586,0,1.0,82,8,100000
43,367202.9972076416,0,11295.080184936523,0,1.0,11129.85610961914,0,0.71754944,82,8,100000
44,324565.17219543457,0,7634.878158569336,0,1.0,13723.85025024414,0,1.0,82,8,100000
45,316189.0506744385,0,6078.958511352539,0,1.0,7843.017578125,0,0.5422243,82,8,100000
46,336468.9350128174,0,3510.9519958496094,0,1.0,15599.01237487793,0,1.0,82,8,100000
47,358061.0752105713,0,19305.22918701172,0,1.0,10810.85205078125,0,0.6229063,82,8,100000
48,356397.1519470215,0,6519.079208374023,0,1.0,17684.9365234375,0,0.60604393,82,8,100000
49,354365.11039733887,0,3755.0926208496094,0,1.0,8429.288864135742,0,1.0,82,8,100000
50,317337.9898071289,0,1300.811767578125,0,1.0,16015.052795410156,0,1.0,82,8,100000
51,321291.9235229492,0,3139.972686767578,0,1.0,19962.072372436523,0,0.9945571,82,8,100000
52,339249.1340637207,0,21723.98567199707,0,1.0,17004.966735839844,0,1.0,82,8,100000
53,343969.10667419434,0,1538.0382537841797,0,1.0,14135.122299194336,0,0.6432587,82,8,100000
54,361156.702041626,0,1512.0506286621094,0,1.0,7708.072662353516,0,1.0,82,8,100000
55,371783.971786499,0,10942.935943603516,0,1.0,10564.804077148438,0,0.7221831,82,8,100000
56,371682.16705322266,0,10498.046875,0,1.0,13385.772705078125,0,0.6616191,82,8,100000
57,365972.99575805664,0,1524.9252319335938,0,1.0,26679.99267578125,0,1.0,82,8,100000
58,375241.0411834717,0,2619.9817657470703,0,1.0,12021.064758300781,0,1.0,82,8,100000
59,392143.72634887695,0,5920.171737670898,0,1.0,16139.984130859375,0,0.72722065,82,8,100000
60,351526.97563171387,0,20606.040954589844,0,1.0,18352.985382080078,0,1.0,82,8,100000
61,331305.98068237305,0,1391.1724090576172,0,1.0,17131.805419921875,0,1.0,82,8,100000
62,328888.8931274414,0,13771.05712890625,0,1.0,9654.998779296875,0,0.63550115,82,8,100000
63,384887.6953125,0,19590.85464477539,0,1.0,7398.843765258789,0,0.74763393,82,8,100000
64,388365.9839630127,0,903.8448333740234,0,1.0,20354.9861907959,0,1.0,82,8,100000
65,389143.9437866211,0,16325.235366821289,0,1.0,12579.202651977539,0,1.0,82,8,100000
66,336118.6981201172,0,981.0924530029297,0,1.0,10407.209396362305,0,0.531277,82,8,100000
67,328947.0672607422,0,5759.000778198242,0,1.0,11554.00276184082,0,0.49313805,82,8,100000
68,329694.9863433838,0,3590.822219848633,0,1.0,13581.75277709961,0,0.7011135,82,8,100000
69,376937.8662109375,0,2257.108688354492,0,1.0,18606.185913085938,0,1.0,82,8,100000
70,378865.24200439453,0,5622.86376953125,0,1.0,13979.196548461914,0,1.0,82,8,100000
71,373433.11309814453,0,26911.97395324707,0,1.0,9913.68293762207,0,0.84193516,82,8,100000
72,329532.8617095947,0,55066.10870361328,0,1.0,17738.10386657715,16384,0.98966336,82,8,100000
73,322925.0907897949,0,10521.888732910156,0,1.0,7703.7811279296875,0,0.4636981,82,8,100000
74,326053.1425476074,0,7212.162017822266,0,1.0,13329.029083251953,0,0.78688323,82,8,100000
75,358877.89726257324,0,9770.15495300293,0,1.0,19682.16896057129,0,1.0,82,8,100000
76,387896.7761993408,0,5845.069885253906,0,1.0,21188.25912475586,0,1.0,82,8,100000
77,361703.39584350586,0,18711.090087890625,0,1.0,6396.055221557617,0,0.47459275,82,8,100000
78,328419.68536376953,0,11331.08139038086,0,1.0,8978.128433227539,0,0.4891181,82,8,100000
79,318131.9236755371,0,2138.1378173828125,0,1.0,13548.135757446289,16384,1.0,82,8,100000
80,328086.13777160645,0,12001.991271972656,0,1.0,13976.097106933594,0,1.0,82,8,100000
81,353162.0502471924,0,2018.2132720947266,0,1.0,13698.816299438477,0,0.48309237,82,8,100000
82,375328.06396484375,0,6803.035736083984,0,1.0,12787.103652954102,0,0.7859335,82,8,100000
83,329192.1615600586,0,4588.127136230469,0,1.0,15064.001083374023,0,0.92043966,82,8,100000
84,392574.0718841553,0,7737.874984741211,0,1.0,15280.961990356445,0,1.0,82,8,100000
85,357228.04069519043,0,5928.993225097656,0,1.0,10217.905044555664,0,0.44725794,82,8,100000
86,322970.1519012451,0,6849.050521850586,0,1.0,7553.815841674805,0,0.7638204,82,8,100000
87,293754.10079956055,0,1787.9009246826172,0,1.0,10668.754577636719,0,1.0,82,8,100000
88,280642.032623291,0,5096.197128295898,0,1.0,7948.875427246094,0,1.0,82,8,100000
89,248579.740524292,0,7151.84211730957,0,1.0,6236.076354980469,0,0.65852946,82,8,100000
90,243516.206741333,0,5698.919296264648,0,1.0,9513.85498046875,0,1.0,82,8,100000
91,361809.96894836426,0,12212.038040161133,0,1.0,10171.175003051758,0,0.9993041,82,8,100000
92,319710.96992492676,0,2367.9733276367188,0,1.0,13656.854629516602,0,0.61010593,82,8,100000
93,292685.03189086914,0,4498.004913330078,0,1.0,9475.946426391602,0,1.0,82,8,100000
94,273765.08712768555,0,1183.9866638183594,0,1.0,14251.947402954102,0,0.33154866,82,8,100000
95,245750.18882751465,0,6820.6787109375,0,1.0,13827.085494995117,0,1.0,82,8,100000
96,243749.14169311523,0,3195.047378540039,0,1.0,6977.558135986328,0,0.98411983,82,8,100000
97,217072.9637145996,0,903.8448333740234,0,1.0,10293.006896972656,0,0.53713757,82,8,100000
98,305158.1382751465,0,4341.840744018555,0,1.0,13903.141021728516,0,0.76782054,82,8,100000
99,287724.0180969238,0,23233.17527770996,0,1.0,8941.173553466797,0,1.0,82,8,100000
0,255663.1565093994,32768,15580.892562866211,16384,1.0,5363.941192626953,0,0.71816355,83,8,100000
1,283313.2743835449,0,2864.1223907470703,0,1.0,12332.916259765625,0,0.6705068,83,8,100000
2,328856.2297821045,0,54653.88298034668,0,1.0,20254.850387573242,0,1.0,83,8,100000
3,385470.8671569824,0,3627.777099609375,0,1.0,22644.996643066406,0,1.0,83,8,100000
4,356468.91593933105,0,6417.989730834961,0,1.0,27235.984802246094,0,0.58902055,83,8,100000
5,342384.09996032715,0,26566.98226928711,0,1.0,10133.028030395508,0,0.7268924,83,8,100000
6,336529.9701690674,0,4240.274429321289,0,1.0,18697.97706604004,0,1.0,83,8,100000
7,283940.07682800293,16384,5008.220672607422,0,1.0,12583.97102355957,0,1.0,83,8,100000
8,323035.00175476074,0,2131.938934326172,0,1.0,15279.293060302734,0,0.59256005,83,8,100000
9,376737.117767334,0,5361.080169677734,0,1.0,20849.70474243164,0,1.0,83,8,100000
10,346966.028213501,0,3353.8341522216797,0,1.0,17719.030380249023,0,1.0,83,8,100000
11,337229.96711730957,0,7859.945297241211,0,1.0,13972.997665405273,16384,1.0,83,8,100000
12,327419.0425872803,0,7643.938064575195,0,1.0,9191.036224365234,0,0.47195733,83,8,100000
13,377853.8703918457,0,14564.037322998047,0,1.0,13439.89372253418,0,0.48426634,83,8,100000
14,344831.9435119629,16384,10447.978973388672,0,1.0,11265.039443969727,0,0.55745107,83,8,100000
15,371392.01164245605,0,7088.184356689453,0,1.0,10812.759399414062,0,0.7665166,83,8,100000
16,347245.6932067871,0,5251.884460449219,0,1.0,16129.97055053711,16384,1.0,83,8,100000
17,334232.8071594238,0,3641.1285400390625,0,1.0,13791.084289550781,16384,0.5509459,83,8,100000
18,346249.1035461426,0,11864.185333251953,0,1.0,11361.122131347656,0,0.79272527,83,8,100000
19,367298.1262207031,0,10689.973831176758,0,1.0,12349.367141723633,0,0.80290395,83,8,100000
20,374526.9775390625,0,7757.663726806641,0,1.0,12553.215026855469,0,0.6444284,83,8,100000
21,380681.99157714844,16384,9669.780731201172,0,1.0,9822.13020324707,16384,1.0,83,8,100000
22,338303.0891418457,0,13936.042785644531,0,1.0,12435.9130859375,0,1.0,83,8,100000
23,331787.109375,0,9042.024612426758,0,1.0,11386.871337890625,0,1.0,83,8,100000
24,349667.0722961426,0,13090.133666992188,0,1.0,15490.055084228516,0,0.6300556,83,8,100000
25,364411.3540649414,0,7261.2762451171875,0,1.0,17839.19334411621,0,1.0,83,8,100000
26,377805.9482574463,0,20370.006561279297,0,1.0,8646.965026855469,0,0.69140804,83,8,100000
27,373881.8168640137,0,5138.874053955078,0,1.0,13336.896896362305,0,0.60142577,83,8,100000
28,359784.1262817383,0,4662.036895751953,0,1.0,12403.96499633789,0,0.47158104,83,8,100000
29,362833.73832702637,0,11039.972305297852,0,1.0,13007.879257202148,0,0.93947446,83,8,100000
30,348619.2226409912,0,7033.824920654297,0,1.0,18233.060836791992,0,1.0,83,8,100000
31,378199.10049438477,0,1549.9591827392578,0,1.0,23576.736450195312,0,1.0,83,8,100000
32,398105.8597564697,0,5109.071731567383,0,1.0,14177.083969116211,0,0.8848353,83,8,100000
33,320163.0115509033,16384,774.8603820800781,0,1.0,10386.228561401367,0,1.0,83,8,100000
34,314872.02644348145,0,2054.6913146972656,0,1.0,15216.827392578125,0,1.0,83,8,100000
35,372053.1463623047,0,7570.981979370117,0,1.0,22089.95819091797,0,0.6987865,83,8,100000
36,347942.1138763428,0,3814.220428466797,0,1.0,16761.064529418945,0,0.9354305,83,8,100000
37,414102.07748413086,0,2447.1282958984375,0,1.0,18623.35205078125,0,1.0,83,8,100000
38,360529.89959716797,0,4615.78369140625,0,1.0,9387.731552124023,0,0.34144375,83,8,100000
39,307410.95542907715,0,5181.074142456055,0,1.0,15526.294708251953,0,0.85533726,83,8,100000
40,312140.94161987305,0,11314.868927001953,0,1.0,12701.272964477539,0,0.660846,83,8,100000
41,354432.8212738037,0,5291.70036315918,0,1.0,15243.053436279297,0,1.0,83,8,100000
42,343931.9133758545,0,4042.1485900878906,0,1.0,16937.971115112305,0,1.0,83,8,100000
43,428205.2516937256,0,5764.961242675781,0,1.0,8004.188537597656,0,0.36677778,83,8,100000
